COUNT	TERM	LEMMA	POS_COUNTS
3	holothuries	holothurie	NOUN:3
3	honores	honorer	VERB:3
3	horse-guards	horse-guard	NOUN:3
3	hottentote	hottentot	ADJ:2;NOUN:1
3	hottées	hottée	NOUN:3
3	houleuses	houleux	ADJ:3
3	houspillé	houspiller	VERB:3
3	huguenote	huguenot	ADJ:2;NOUN:1
3	huileuses	huileux	ADJ:3
3	humaient	humer	VERB:3
3	humectée	humecter	VERB:3
3	humilièrent	humilier	VERB:2;NOUN:1
3	humiliée	humilié	ADJ:3
3	huppes	huppe	NOUN:3
3	hurlez	hurler	VERB:3
3	hussarde	hussard	NOUN:3
3	hués	huer	VERB:3
3	hypothèque	hypothéquer	VERB:3
3	hypothéquées	hypothéquer	VERB:3
3	hystériques	hystérique	ADJ:3
3	hâlez	hâler	VERB:3
3	hâlée	hâlé	ADJ:3
3	hâteraient	hâter	VERB:3
3	hâtes	hâter	VERB:3
3	hèle	héler	VERB:3
3	hébergea	héberger	VERB:3
3	hébraïques	hébraïque	ADJ:3
3	hébéta	hébéter	VERB:3
3	hébétaient	hébéter	VERB:2;NOUN:1
3	hélait	héler	VERB:3
3	hélicoptères	hélicoptère	NOUN:3
3	hérissa	hérisser	VERB:3
3	héritaient	hériter	VERB:3
3	hériteras	hériter	VERB:3
3	hériterez	hériter	VERB:3
3	héritât	hériter	VERB:3
3	hésiteras	hésiter	VERB:3
3	hésiterions	hésiter	VERB:3
3	icoglans	icoglan	NOUN:3
3	identifiés	identifier	VERB:3
3	ignorantins	ignorantin	ADJ:1;NOUN:1;PRON:1
3	ignoreraient	ignorer	VERB:3
3	ignorerais	ignorer	VERB:3
3	ignorerez	ignorer	VERB:3
3	illettrée	illettré	ADJ:3
3	illuminera	illuminer	VERB:3
3	illustra	illustrer	VERB:3
3	illustrait	illustrer	VERB:3
3	illégales	illégal	ADJ:3
3	illégaux	illégal	ADJ:3
3	imaginatifs	imaginatif	ADJ:3
3	imaginât	imaginer	VERB:3
3	imbiba	imbiber	VERB:3
3	imbibés	imbiber	VERB:3
3	imbriquées	imbriquer	VERB:3
3	imitais	imiter	VERB:3
3	imitera	imiter	VERB:3
3	immergeant	immerger	VERB:3
3	immobiliers	immobilier	ADJ:3
3	immobilités	immobilité	NOUN:3
3	immobilières	immobilier	ADJ:3
3	immolera	immoler	VERB:3
3	immorales	immoral	ADJ:3
3	immérités	immérité	ADJ:3
3	impatienterait	impatienter	VERB:3
3	impatronisée	impatroniser	VERB:3
3	impayables	impayable	ADJ:3
3	impayée	impayé	ADJ:3
3	impayés	impayé	ADJ:3
3	implicatrice	implicateur	ADJ:2;VERB:1
3	impliquerait	impliquer	VERB:3
3	implorai	implorer	VERB:3
3	implorent	implorer	VERB:3
3	impopulaires	impopulaire	ADJ:3
3	importunaient	importuner	VERB:3
3	importèrent	importer	VERB:3
3	impostes	imposte	NOUN:2;ADJ:1
3	imposées	imposé	ADJ:3
3	impressionnent	impressionner	VERB:3
3	impressionnées	impressionner	VERB:3
3	imprimais	imprimer	VERB:3
3	imprimes	imprimer	VERB:3
3	imprimons	imprimer	VERB:3
3	improbabilités	improbabilité	NOUN:3
3	improductives	improductif	ADJ:3
3	improuvait	improuver	VERB:3
3	improvisaient	improviser	VERB:3
3	improvisais	improviser	VERB:3
3	improvisateurs	improvisateur	NOUN:3
3	improvisez	improviser	VERB:3
3	improvisèrent	improviser	VERB:3
3	imprègne	imprégner	VERB:3
3	imprégnèrent	imprégner	VERB:3
3	impuissances	impuissance	NOUN:3
3	imputa	imputer	VERB:3
3	imputables	imputable	ADJ:3
3	impératifs	impératif	ADJ:3
3	impératives	impératif	ADJ:3
3	inassouvies	inassouvi	ADJ:3
3	inavouées	inavoué	ADJ:3
3	inavoués	inavoué	ADJ:3
3	incarnait	incarner	VERB:3
3	incarnées	incarner	VERB:3
3	incendiée	incendié	ADJ:3
3	incestes	inceste	NOUN:3
3	incestueuse	incestueux	NOUN:2;ADJ:1
3	incidente	incident	ADJ:3
3	incitait	inciter	VERB:3
3	inclinais	incliner	VERB:3
3	inclinâmes	incliner	VERB:3
3	inclémences	inclémence	NOUN:3
3	incommodaient	incommoder	VERB:2;NOUN:1
3	incompatibilités	incompatibilité	NOUN:3
3	inconsolée	inconsolé	ADJ:3
3	inconstants	inconstant	ADJ:3
3	incontestés	incontesté	ADJ:3
3	incorporant	incorporer	VERB:3
3	incriminations	incrimination	NOUN:2;VERB:1
3	incrustaient	incruster	VERB:3
3	incrustant	incruster	VERB:3
3	incréée	incréé	ADJ:3
3	indemnisait	indemniser	VERB:2;NOUN:1
3	indicatrice	indicateur	ADJ:3
3	indignes	indigner	VERB:3
3	indigotiers	indigotier	NOUN:3
3	indiquais	indiquer	VERB:3
3	indiquerais	indiquer	VERB:3
3	indisciplinables	indisciplinable	ADJ:3
3	indisciplinée	indiscipliné	ADJ:3
3	indisciplinées	indiscipliné	ADJ:3
3	indisposa	indisposer	VERB:3
3	individualistes	individualiste	NOUN:3
3	indivisibles	indivisible	ADJ:3
3	indélicate	indélicat	ADJ:3
3	indépendances	indépendance	NOUN:3
3	inepties	ineptie	NOUN:3
3	inexactitudes	inexactitude	NOUN:3
3	inexacts	inexact	ADJ:3
3	inexcusables	inexcusable	ADJ:3
3	inexprimée	inexprimé	ADJ:3
3	infectés	infecter	VERB:3
3	infestait	infester	VERB:3
3	infiltrant	infiltrer	VERB:3
3	infiltre	infiltrer	VERB:3
3	infirmée	infirmer	VERB:3
3	infligerai	infliger	VERB:3
3	infligés	infliger	VERB:3
3	influaient	influer	VERB:3
3	influait	influer	VERB:3
3	influences	influencer	VERB:3
3	influencées	influencer	VERB:3
3	influença	influencer	VERB:3
3	influèrent	influer	VERB:3
3	informerons	informer	VERB:3
3	informée	informé	ADJ:3
3	infuse	infus	ADJ:3
3	infécondes	infécond	ADJ:3
3	inféconds	infécond	ADJ:3
3	inféodée	inféoder	VERB:3
3	ingurgité	ingurgiter	VERB:3
3	inguérissables	inguérissable	ADJ:3
3	ingéniai	ingénier	VERB:3
3	ingéniée	ingénier	VERB:3
3	inimaginables	inimaginable	ADJ:3
3	ininterrompues	ininterrompu	ADJ:3
3	initiaient	initier	VERB:3
3	injuriaient	injurier	VERB:3
3	injurient	injurier	VERB:3
3	injurièrent	injurier	VERB:3
3	innavigables	innavigable	ADJ:3
3	inobservée	inobservé	VERB:2;ADJ:1
3	inobservées	inobservé	ADJ:3
3	inobservés	inobservé	VERB:2;ADJ:1
3	inodores	inodore	ADJ:3
3	inquisitions	inquisition	NOUN:3
3	inquisitoriale	inquisitorial	ADJ:3
3	inquiétassent	inquiéter	VERB:3
3	inquiéteraient	inquiéter	VERB:3
3	insinuantes	insinuant	ADJ:3
3	insinuent	insinuer	VERB:3
3	insisterais	insister	VERB:3
3	insisterait	insister	VERB:3
3	inspectait	inspecter	VERB:3
3	inspirateurs	inspirateur	NOUN:3
3	inspirerai	inspirer	VERB:3
3	inspirés	inspiré	NOUN:3
3	installât	installer	VERB:3
3	instigatrice	instigateur	NOUN:3
3	instituant	instituer	VERB:3
3	instruiront	instruire	VERB:3
3	instruites	instruit	ADJ:3
3	instrumentait	instrumenter	VERB:3
3	insufflations	insufflation	NOUN:3
3	insulterait	insulter	VERB:3
3	insurgée	insurger	VERB:3
3	insérait	insérer	VERB:3
3	insérant	insérer	VERB:3
3	intangibles	intangible	ADJ:3
3	interactions	interaction	NOUN:3
3	intercédez	intercéder	VERB:3
3	intercédé	intercéder	VERB:3
3	interdira	interdire	VERB:3
3	interdépendantes	interdépendant	ADJ:3
3	interlocutoires	interlocutoire	ADJ:3
3	internationaux	international	ADJ:3
3	interpellés	interpeller	VERB:3
3	interprétai	interpréter	VERB:3
3	interprétaient	interpréter	VERB:3
3	interrogatifs	interrogatif	ADJ:3
3	interrogatives	interrogatif	ADJ:3
3	interrogatrice	interrogateur	NOUN:3
3	interrogerais	interroger	VERB:3
3	intervertit	intervertir	VERB:3
3	interviendra	intervenir	VERB:3
3	intervinssent	intervenir	VERB:3
3	intimant	intimer	VERB:3
3	intimiderez	intimider	VERB:3
3	intimidèrent	intimider	NOUN:2;VERB:1
3	intitulant	intituler	VERB:3
3	intrigantes	intrigant	ADJ:2;NOUN:1
3	intriguaient	intriguer	VERB:3
3	intriguant	intriguer	VERB:3
3	intriguent	intriguer	VERB:3
3	intriguèrent	intriguer	VERB:3
3	intrinsèques	intrinsèque	ADJ:3
3	introducteurs	introducteur	NOUN:3
3	introduirait	introduire	VERB:3
3	introduirons	introduire	VERB:3
3	intronisée	introniser	VERB:3
3	intéressai	intéresser	VERB:3
3	intéresseraient	intéresser	VERB:3
3	inutilisée	inutilisé	ADJ:3
3	invectivait	invectiver	VERB:3
3	invendables	invendable	ADJ:3
3	inventes	inventer	VERB:3
3	inventoria	inventorier	VERB:3
3	inventorièrent	inventorier	VERB:3
3	inventorié	inventorier	VERB:3
3	inventât	inventer	VERB:3
3	investissez	investir	VERB:3
3	invitais	inviter	VERB:3
3	invitiez	inviter	VERB:3
3	invitâmes	inviter	VERB:3
3	invoquera	invoquer	VERB:3
3	invoques	invoquer	VERB:3
3	invoquât	invoquer	VERB:3
3	invoqués	invoquer	VERB:3
3	inénarrables	inénarrable	ADJ:3
3	irisaient	iriser	VERB:3
3	irisant	iriser	VERB:3
3	irresponsables	irresponsable	ADJ:3
3	irritera	irriter	VERB:3
3	irréfragables	irréfragable	ADJ:3
3	irréligieuse	irréligieux	ADJ:3
3	irrémissibles	irrémissible	ADJ:3
3	irrévérencieuse	irrévérencieux	ADJ:3
3	islandaises	islandais	ADJ:3
3	isolante	isolant	ADJ:3
3	isolée	isolé	ADJ:3
3	isothermes	isotherme	ADJ:3
3	jacassaient	jacasser	VERB:3
3	jacasse	jacasser	VERB:3
3	jacasseries	jacasserie	NOUN:3
3	jacobines	jacobin	ADJ:3
3	jalonnait	jalonner	VERB:3
3	jambosiers	jambosier	NOUN:3
3	jangadas	jangada	NOUN:3
3	jappaient	japper	VERB:3
3	jardinait	jardiner	VERB:3
3	jasait	jaser	VERB:3
3	jasez	jaser	VERB:3
3	jaspé	jasper	VERB:3
3	jaugé	jauger	VERB:3
3	jaunissent	jaunir	VERB:3
3	javanaises	javanais	ADJ:3
3	jeûne	jeûner	VERB:3
3	joignissent	joindre	VERB:3
3	joindrais	joindre	VERB:3
3	joindras	joindre	VERB:3
3	joindront	joindre	VERB:3
3	jonchés	jonché	ADJ:3
3	jonglant	jongler	VERB:3
3	jouirons	jouir	VERB:3
3	jouiront	jouir	VERB:3
3	jouisseurs	jouisseur	NOUN:3
3	jouta	jouter	VERB:3
3	joyeusetés	joyeuseté	NOUN:3
3	jubilant	jubiler	VERB:3
3	jureront	jurer	VERB:3
3	juristes	juriste	NOUN:3
3	justifieras	justifier	ADV:2;PRON:1
3	justifierez	justifier	VERB:3
3	juteuse	juteux	ADJ:3
3	kurdes	kurde	ADJ:3
3	képis	képi	NOUN:3
3	labbes	labbe	NOUN:3
3	labradorites	labradorite	NOUN:3
3	lacé	lacer	VERB:3
3	lacée	lacer	VERB:3
3	lacérait	lacérer	VERB:3
3	lamas	lama	NOUN:3
3	lamentent	lamenter	VERB:3
3	lampyres	lampyre	NOUN:3
3	lancerez	lancer	VERB:3
3	lancerons	lancer	VERB:3
3	languettes	languette	NOUN:3
3	languirait	languir	VERB:3
3	lançâmes	lancer	VERB:3
3	lapidés	lapider	VERB:3
3	lardant	larder	VERB:3
3	lares	lare	NOUN:3
3	larguerait	larguer	VERB:3
3	largués	larguer	VERB:3
3	lassante	lassant	ADJ:3
3	lasserais	lasser	VERB:3
3	lasses	lasser	VERB:3
3	lavera	laver	VERB:3
3	laveras	laver	VERB:3
3	laveurs	laveur	NOUN:3
3	lavoirs	lavoir	NOUN:3
3	lavée	lavé	ADJ:3
3	leurrant	leurrer	PRON:2;VERB:1
3	leurres	leurre	NOUN:3
3	levions	lever	VERB:3
3	liai	lier	VERB:3
3	libella	libeller	NOUN:2;AUX:1
3	libérait	libérer	VERB:3
3	libérant	libérer	VERB:3
3	libérées	libéré	ADJ:3
3	licencieuses	licencieux	ADJ:3
3	licornes	licorne	NOUN:3
3	liera	lier	VERB:3
3	lierait	lier	VERB:3
3	liguez	liguer	VERB:3
3	liguée	liguer	VERB:3
3	liliale	lilial	ADJ:3
3	limant	limer	VERB:3
3	limitant	limiter	VERB:3
3	limités	limité	ADJ:3
3	limonades	limonade	NOUN:3
3	limonadiers	limonadier	NOUN:3
3	limousins	limousin	ADJ:3
3	lippes	lippe	NOUN:3
3	lippées	lippée	NOUN:3
3	liquidambars	liquidambar	NOUN:3
3	liquéfiée	liquéfier	VERB:3
3	liquéfiées	liquéfier	VERB:3
3	liserés	liseré	NOUN:3
3	lissée	lisser	VERB:3
3	litiges	litige	NOUN:3
3	litigieuses	litigieux	ADJ:3
3	livreront	livrer	VERB:3
3	loches	loche	NOUN:3
3	locomotives	locomotif	ADJ:3
3	locustes	locuste	NOUN:3
3	logeables	logeable	ADJ:3
3	logeais	loger	VERB:3
3	logeurs	logeur	NOUN:3
3	logeuse	logeur	NOUN:3
3	logogriphes	logogriphe	NOUN:3
3	longes	longe	NOUN:3
3	longitudinale	longitudinal	ADJ:3
3	loquets	loquet	NOUN:3
3	lorgnaient	lorgner	VERB:3
3	lorgnée	lorgner	VERB:3
3	lorraine	lorrain	ADJ:3
3	louais	louer	VERB:3
3	louangeurs	louangeur	ADJ:2;NOUN:1
3	louera	louer	VERB:3
3	loueraient	louer	VERB:3
3	loueuses	loueur	NOUN:3
3	louisianaise	louisianais	ADJ:3
3	louvoie	louvoyer	VERB:3
3	louvoient	louvoyer	VERB:3
3	loyautés	loyauté	NOUN:3
3	lubrifie	lubrifier	VERB:3
3	luirait	luire	VERB:3
3	lussent	lire	VERB:3
3	lustré	lustrer	VERB:3
3	luthérienne	luthérien	ADJ:3
3	lutina	lutiner	VERB:2;NOUN:1
3	lutterais	lutter	VERB:3
3	luxé	luxer	VERB:3
3	lâcheraient	lâcher	VERB:3
3	lâcheront	lâcher	VERB:3
3	lèguent	léguer	VERB:3
3	lèveras	lever	VERB:3
3	lèverez	lever	VERB:3
3	léguaient	léguer	VERB:3
3	lésineries	lésinerie	NOUN:3
3	lésée	léser	VERB:3
3	lézarda	lézarder	VERB:3
3	macaques	macaque	NOUN:3
3	madames	madame	NOUN:2;ADJ:1
3	madrée	madré	ADJ:3
3	magistrales	magistral	ADJ:3
3	magistratures	magistrature	NOUN:3
3	magnétise	magnétiser	VERB:3
3	magyares	magyar	ADJ:3
3	maintiendrai	maintenir	VERB:3
3	maintiendront	maintenir	VERB:3
3	majors	major	NOUN:3
3	malaisiennes	malaisien	ADJ:3
3	malaisées	malaisé	ADJ:3
3	malavisés	malavisé	ADJ:2;VERB:1
3	malhonnêtetés	malhonnêteté	NOUN:3
3	malplaisante	malplaisant	ADJ:3
3	malséante	malséant	ADJ:3
3	maltraita	maltraiter	VERB:2;NOUN:1
3	malversations	malversation	NOUN:3
3	mamelonnée	mamelonné	ADJ:3
3	mandchoue	mandchou	ADJ:3
3	mandez	mander	VERB:3
3	mandés	mandé	NOUN:3
3	mangeailles	mangeaille	NOUN:3
3	mangeassent	manger	VERB:3
3	mangeoires	mangeoire	NOUN:3
3	mangeriez	manger	VERB:3
3	mangiez	manger	VERB:3
3	maniables	maniable	ADJ:3
3	maniai	manier	VERB:3
3	maniérant	maniérer	VERB:3
3	maniérées	maniérer	VERB:3
3	manquasse	manquer	VERB:3
3	mansardée	mansarder	VERB:3
3	mansardés	mansarder	VERB:3
3	mantilles	mantille	NOUN:3
3	maoris	maori	ADJ:3
3	maquignonnant	maquignonner	VERB:3
3	maraudes	maraud	NOUN:3
3	marbrant	marbrer	VERB:2;NOUN:1
3	marbre	marbrer	VERB:3
3	marchandèrent	marchander	VERB:3
3	marcheuses	marcheur	NOUN:3
3	marguilliers	marguillier	NOUN:3
3	marinés	mariner	VERB:3
3	mariâmes	marier	VERB:3
3	marmotte	marmotter	VERB:3
3	marmottez	marmotter	VERB:3
3	marmousets	marmouset	NOUN:3
3	marquantes	marquant	ADJ:3
3	marquerai	marquer	VERB:3
3	marquons	marquer	VERB:3
3	marseillaise	marseillais	ADJ:3
3	martelaient	marteler	VERB:3
3	martiales	martial	ADJ:3
3	martingales	martingale	NOUN:3
3	martyrisant	martyriser	VERB:3
3	massant	masser	VERB:3
3	massent	masser	VERB:3
3	masséters	masséter	NOUN:2;ADJ:1
3	mastroquets	mastroquet	NOUN:3
3	matadors	matador	NOUN:3
3	matamores	matamore	NOUN:3
3	matches	match	NOUN:3
3	matérialise	matérialiser	VERB:3
3	maudirez	maudire	VERB:3
3	maudissiez	maudire	VERB:3
3	maussaderies	maussaderie	NOUN:3
3	mazarinades	mazarinade	NOUN:3
3	mazettes	mazette	NOUN:3
3	maçonnée	maçonner	VERB:3
3	maçonnées	maçonner	VERB:3
3	maîtrisée	maîtriser	VERB:3
3	maîtrisés	maîtriser	VERB:3
3	membrée	membré	VERB:3
3	menaceraient	menacer	VERB:3
3	menacée	menacé	ADJ:3
3	mendiez	mendier	VERB:3
3	mentes	mentir	VERB:3
3	mentionnons	mentionner	VERB:3
3	mentions	mention	NOUN:3
3	mentons	menton	NOUN:3
3	menuiseries	menuiserie	NOUN:3
3	mercières	mercier	NOUN:3
3	mesmérienne	mesmérien	ADJ:3
3	mesquineries	mesquinerie	NOUN:3
3	messagères	messager	NOUN:3
3	messires	messire	NOUN:3
3	mesurai	mesurer	VERB:3
3	mesurera	mesurer	VERB:3
3	mesures	mesurer	VERB:3
3	meublera	meubler	VERB:2;NOUN:1
3	meublons	meubler	VERB:3
3	meuglant	meugler	VERB:3
3	meulière	meulier	NOUN:3
3	mi-closes	mi-clos	ADJ:3
3	miaule	miauler	VERB:3
3	microns	micron	NOUN:3
3	mijaurées	mijaurée	NOUN:3
3	militant	militer	VERB:3
3	militantes	militant	ADJ:3
3	mime	mimer	VERB:3
3	mimée	mimer	VERB:3
3	minaudières	minaudier	NOUN:3
3	minettes	minet	NOUN:3
3	mineures	mineure	NOUN:3
3	miniers	minier	ADJ:3
3	minière	minier	ADJ:3
3	minoteries	minoterie	NOUN:3
3	minutait	minuter	VERB:3
3	minutions	minuter	VERB:3
3	minéralogistes	minéralogiste	NOUN:3
3	miroitants	miroitant	ADJ:3
3	miré	mirer	VERB:3
3	misanthropiques	misanthropique	ADJ:3
3	mitonnait	mitonner	VERB:3
3	mitonne	mitonner	VERB:3
3	mnémoniques	mnémonique	ADJ:3
3	modulait	moduler	VERB:3
3	module	moduler	VERB:3
3	modèlent	modeler	VERB:3
3	modéraient	modérer	VERB:3
3	moirées	moiré	ADJ:3
3	moisies	moisir	VERB:3
3	moissonnée	moissonner	VERB:3
3	moiteurs	moiteur	NOUN:3
3	molestée	molester	VERB:3
3	mollahs	mollah	NOUN:3
3	molletons	molleton	NOUN:3
3	mollies	molli	ADJ:3
3	monacales	monacal	ADJ:3
3	monardes	monarde	NOUN:3
3	mondanités	mondanité	NOUN:3
3	mongols	mongol	ADJ:2;NOUN:1
3	monnayées	monnayer	VERB:3
3	monopolisé	monopoliser	VERB:3
3	montrassent	montrer	VERB:3
3	montreriez	montrer	VERB:3
3	montrions	montrer	VERB:3
3	montés	monté	ADJ:3
3	monétaires	monétaire	ADJ:3
3	moquai	moquer	VERB:3
3	morde	mordre	VERB:3
3	mordis	mordre	VERB:3
3	mordorée	mordorer	VERB:3
3	morigéné	morigéner	VERB:3
3	morphologico-réflexes	morphologico-réflexe	ADJ:3
3	mort-nés	mort-né	ADJ:3
3	mortifiait	mortifier	VERB:3
3	motivées	motiver	VERB:3
3	mouchetant	moucheter	VERB:3
3	mouchettes	moucheter	NOUN:3
3	mouchetés	moucheté	ADJ:3
3	mouchés	moucher	VERB:3
3	mouillerons	mouiller	VERB:3
3	mouilles	mouiller	VERB:3
3	moulages	moulage	NOUN:3
3	moulant	mouler	VERB:3
3	mourriez	mourir	VERB:3
3	mourussent	mourir	VERB:3
3	moutards	moutard	NOUN:3
3	moutures	mouture	NOUN:3
3	mues	mue	NOUN:3
3	muezzins	muezzin	NOUN:3
3	muids	muid	NOUN:3
3	mulassière	mulassier	ADJ:3
3	multiformes	multiforme	ADJ:3
3	multipliera	multiplier	VERB:3
3	multiplierait	multiplier	VERB:3
3	multipliez	multiplier	VERB:3
3	munie	muni	ADJ:3
3	munirent	munir	VERB:3
3	muraient	murer	VERB:3
3	murale	mural	ADJ:3
3	musaraignes	musaraigne	NOUN:3
3	musclés	musclé	ADJ:3
3	musée	muser	VERB:3
3	mutila	mutiler	VERB:3
3	myrtilles	myrtille	NOUN:3
3	mystifiait	mystifier	VERB:2;NOUN:1
3	mâchée	mâcher	VERB:3
3	mâté	mâter	VERB:3
3	méandrines	méandrine	NOUN:3
3	méconnais	méconnaître	VERB:3
3	mécontentes	mécontent	ADJ:3
3	médicamenté	médicamenter	VERB:3
3	médis	médire	VERB:3
3	médisant	médiser	VERB:3
3	médisent	médire	VERB:3
3	médisons	médire	VERB:3
3	méditai	méditer	VERB:3
3	méditerez	méditer	VERB:3
3	méditiez	méditer	VERB:3
3	méfiai	méfier	VERB:3
3	méfies	méfier	VERB:3
3	méfiât	méfier	VERB:3
3	méfiés	méfier	VERB:3
3	mélangés	mélangé	ADJ:3
3	mélasses	mélasse	NOUN:3
3	mélodiques	mélodique	ADJ:3
3	ménageai	ménager	VERB:3
3	ménagers	ménager	ADJ:3
3	ménageât	ménager	VERB:3
3	méprends	méprendre	VERB:3
3	mépriseras	mépriser	VERB:3
3	méritassent	mériter	VERB:3
3	mériteras	mériter	VERB:3
3	mériterez	mériter	VERB:3
3	mériteront	mériter	VERB:3
3	méritions	mériter	VERB:3
3	méritoires	méritoire	ADJ:3
3	métamorphosa	métamorphoser	VERB:3
3	métamorphosèrent	métamorphoser	VERB:3
3	métaphoriques	métaphorique	ADJ:3
3	métriques	métrique	NOUN:3
3	mêleraient	mêler	VERB:3
3	mêlions	mêler	VERB:3
3	mûrisse	mûrir	VERB:3
3	mûrons	mûron	NOUN:3
3	nacres	nacre	NOUN:3
3	nacrés	nacré	ADJ:3
3	nagerons	nager	VERB:3
3	nages	nager	VERB:3
3	naisse	naître	VERB:3
3	najas	naja	NOUN:3
3	nantaise	nantais	ADJ:3
3	napoléoniens	napoléonien	ADJ:3
3	narrant	narrer	VERB:3
3	nasses	nasse	NOUN:3
3	natatoires	natatoire	ADJ:3
3	nationalistes	nationaliste	NOUN:3
3	nauséabonds	nauséabond	ADJ:3
3	naviguais	naviguer	VERB:3
3	naviguera	naviguer	VERB:3
3	navigueront	naviguer	VERB:3
3	navraient	navrer	VERB:2;NOUN:1
3	navrées	navré	ADJ:3
3	neutralisait	neutraliser	VERB:3
3	nichons	nichon	NOUN:3
3	niellés	nieller	VERB:3
3	nimbes	nimbe	NOUN:3
3	nippes	nipper	VERB:3
3	nivela	niveler	CCONJ:2;NOUN:1
3	nivelait	niveler	VERB:3
3	niveleurs	niveleur	NOUN:3
3	noceurs	noceur	NOUN:3
3	nodosités	nodosité	NOUN:3
3	noierez	noyer	VERB:3
3	noircissaient	noircir	VERB:3
3	nolisé	noliser	VERB:3
3	nolisée	noliser	VERB:3
3	nommeras	nommer	VERB:3
3	nones	none	NOUN:3
3	nopals	nopal	NOUN:3
3	normes	norme	NOUN:3
3	notariés	notarié	ADJ:3
3	noterai	noter	VERB:3
3	notifié	notifier	VERB:3
3	notions	noter	VERB:3
3	notoires	notoire	ADJ:3
3	nouai	nouer	VERB:3
3	nourrirez	nourrir	VERB:3
3	nourrît	nourrir	VERB:3
3	noyons	noyer	VERB:3
3	nuancés	nuancer	VERB:3
3	nuançant	nuancer	VERB:3
3	nuiraient	nuire	VERB:3
3	nuisez	nuire	VERB:3
3	nullités	nullité	NOUN:3
3	numériques	numérique	ADJ:3
3	numérota	numéroter	VERB:3
3	numérote	numéroter	VERB:3
3	numérotée	numéroté	ADJ:3
3	nébulosités	nébulosité	NOUN:3
3	nécessiteraient	nécessiter	VERB:3
3	nécromanciens	nécromancien	NOUN:3
3	négocia	négocier	VERB:3
3	négrillons	négrillon	NOUN:3
3	néo-zélandaise	néo-zélandais	ADJ:3
3	névralgies	névralgie	NOUN:3
3	objective	objectiver	VERB:3
3	obligeais	obliger	VERB:3
3	obligeances	obligeance	NOUN:3
3	obliquèrent	obliquer	VERB:3
3	oblitère	oblitérer	VERB:3
3	oblitéré	oblitérer	VERB:3
3	obscurcisse	obscurcir	ADJ:2;VERB:1
3	observerez	observer	VERB:3
3	observes	observer	VERB:3
3	observiez	observer	VERB:3
3	obstinai	obstiner	VERB:3
3	obstinerai	obstiner	VERB:3
3	obstinèrent	obstiner	VERB:3
3	obstrue	obstruer	VERB:3
3	obstrués	obstrué	ADJ:3
3	obsédants	obsédant	ADJ:3
3	obsédèrent	obséder	VERB:3
3	obtiendras	obtenir	VERB:3
3	obtînmes	obtenir	VERB:3
3	obéissantes	obéissant	ADJ:3
3	occasionnelle	occasionnel	ADJ:3
3	occasionneraient	occasionner	VERB:3
3	occasionnèrent	occasionner	VERB:3
3	occupassent	occuper	VERB:3
3	occupées	occupé	ADJ:3
3	octogonale	octogonal	ADJ:3
3	octrois	octroi	NOUN:3
3	océanienne	océanien	ADJ:3
3	odoriférantes	odoriférant	ADJ:3
3	offensons	offenser	VERB:3
3	offensât	offenser	VERB:3
3	offensées	offenser	VERB:3
3	oisivetés	oisiveté	NOUN:2;ADJ:1
3	ombellifères	ombellifère	NOUN:3
3	ombré	ombrer	VERB:3
3	omets	omettre	VERB:3
3	onagres	onagre	NOUN:2;DET:1
3	ondule	onduler	VERB:3
3	onglées	onglé	VERB:2;DET:1
3	onéreuses	onéreux	ADJ:3
3	ophtalmies	ophtalmie	NOUN:3
3	opinant	opiner	VERB:3
3	opinions	opiner	VERB:3
3	opiniâtrait	opiniâtrer	VERB:3
3	opposassent	opposer	VERB:3
3	opposeriez	opposer	VERB:3
3	opprobres	opprobre	NOUN:3
3	opérerais	opérer	VERB:2;PRON:1
3	opérerez	opérer	VERB:3
3	orduriers	ordurier	ADJ:3
3	organisateurs	organisateur	NOUN:3
3	organisât	organiser	VERB:3
3	orientent	orienter	VERB:3
3	orthographié	orthographier	VERB:3
3	oscillé	osciller	VERB:3
3	ossianiques	ossianique	ADJ:3
3	ossifié	ossifier	VERB:3
3	ostracées	ostracé	NOUN:2;VERB:1
3	osâmes	oser	VERB:3
3	ouates	ouate	NOUN:3
3	ouatées	ouater	VERB:3
3	oublies	oublie	NOUN:3
3	ourdis	ourdir	VERB:3
3	ourdissait	ourdir	VERB:3
3	outillés	outiller	VERB:3
3	outragent	outrager	VERB:3
3	outrageuse	outrageux	ADJ:3
3	outrepassait	outrepasser	VERB:3
3	ouvragée	ouvrager	VERB:3
3	ouvragées	ouvragé	ADJ:3
3	ouvré	ouvrer	VERB:3
3	ouvrés	ouvré	ADJ:3
3	ouvrîmes	ouvrir	VERB:3
3	ovules	ovule	NOUN:3
3	oxydées	oxyder	VERB:3
3	pachaliks	pachalik	NOUN:3
3	pacifiées	pacifier	VERB:3
3	pagayaient	pagayer	VERB:2;ADV:1
3	pagayant	pagayer	VERB:3
3	pailletée	pailleter	VERB:3
3	pairies	pairie	NOUN:3
3	palatins	palatin	NOUN:3
3	palles	palle	NOUN:3
3	palmettes	palmette	NOUN:3
3	palpitais	palpiter	ADJ:1;ADV:1;VERB:1
3	palpitèrent	palpiter	VERB:3
3	paludes	palude	NOUN:3
3	paludéenne	paludéen	ADJ:3
3	paludéens	paludéen	ADJ:3
3	panachait	panacher	VERB:3
3	panachée	panacher	VERB:3
3	panachés	panaché	ADJ:3
3	panné	panner	VERB:3
3	pannés	panné	NOUN:3
