COUNT	TERM	LEMMA	CORPUS_SHARE	WORD_FORM	WORD_FREQ	WORD_DOMINANT_LEMMA	WORD_DOMINANT_FREQ	WORD_RATIO	POS_COUNTS
1	Effrayant	effrayer	1.000000	effrayant	1.42	effrayant	8.99	6.331	VERB:1
1	Obligé	obligé	0.043478	obligé	5.54	obliger	35.07	6.330	ADJ:1
1	Accidenté	accidenter	1.000000	accidenté	0.14	accidenté	0.88	6.286	VERB:1
1	calottes	calotter	0.032258	calottes	0.14	calotte	0.88	6.286	VERB:1
1	fourvoyé	fourvoyé	0.052632	fourvoyé	0.14	fourvoyer	0.88	6.286	ADJ:1
1	manifestes	manifester	0.038462	manifestes	0.14	manifeste	0.88	6.286	VERB:1
1	fumés	fumer	0.125000	fumés	0.27	fumé	1.69	6.259	VERB:1
1	moulée	moulé	0.111111	moulée	0.27	mouler	1.69	6.259	ADJ:1
1	Décharge	décharger	1.000000	décharge	1.82	décharge	11.35	6.236	VERB:1
1	prononcée	prononcé	0.005780	prononcée	0.74	prononcer	4.59	6.203	ADJ:1
1	Permis	permis	0.166667	permis	11.56	permettre	71.08	6.149	NOUN:1
1	embrouilles	embrouiller	1.000000	embrouilles	0.20	embrouille	1.22	6.100	VERB:1
1	fouaille	fouailler	0.333333	fouaille	0.20	fouaille	1.22	6.100	VERB:1
1	rages	rager	0.023810	rages	0.20	rage	1.22	6.100	VERB:1
1	Sèche	sécher	0.500000	sèche	5.74	sec	35.00	6.098	VERB:1
1	Enlevée	enlevé	0.200000	enlevée	0.68	enlever	4.12	6.059	ADJ:1
1	sape	saper	0.055556	sape	0.68	sape	4.12	6.059	VERB:1
1	Souffle	souffler	0.250000	souffle	15.41	souffle	93.18	6.047	VERB:1
1	feinte	feinter	0.004762	feinte	0.74	feint	4.46	6.027	VERB:1
1	Désabusé	désabuser	1.000000	désabusé	0.61	désabusé	3.65	5.984	VERB:1
1	Haï	haï	0.333333	haï	0.34	haïr	2.03	5.971	ADJ:1
1	observée	observé	0.009091	observée	0.34	observer	2.03	5.971	ADJ:1
1	tapi	tapi	0.030303	tapi	0.74	tapir	4.39	5.932	ADJ:1
1	Embellie	embellir	0.333333	embellie	0.41	embellie	2.43	5.927	VERB:1
1	Tire	tire	0.090909	tire	9.32	tirer	55.14	5.916	NOUN:1
1	feuilleté	feuilleté	0.111111	feuilleté	0.40	feuilleter	2.36	5.900	NOUN:1
1	Reconnue	reconnu	0.500000	reconnue	1.01	reconnaître	5.95	5.891	ADJ:1
1	reconnue	reconnu	0.002445	reconnue	1.01	reconnaître	5.95	5.891	ADJ:1
1	fréquentes	fréquenter	0.003650	fréquentes	0.61	fréquent	3.58	5.869	VERB:1
1	Mues	muer	1.000000	mues	0.07	mue	0.41	5.857	VERB:1
1	bottée	botté	1.000000	bottée	0.07	botter	0.41	5.857	ADJ:1
1	cognées	cogner	0.500000	cognées	0.07	cognée	0.41	5.857	VERB:1
1	déplumés	déplumer	1.000000	déplumés	0.07	déplumé	0.41	5.857	VERB:1
1	rehausse	rehausse	0.076923	rehausse	0.07	rehausser	0.41	5.857	NOUN:1
1	étriquées	étriquer	1.000000	étriquées	0.07	étriqué	0.41	5.857	VERB:1
1	Fusillé	fusillé	0.250000	fusillé	0.88	fusiller	5.07	5.761	ADJ:1
1	Débauché	débaucher	1.000000	débauché	0.20	débauché	1.15	5.750	VERB:1
1	prêtés	prêté	0.018519	prêtés	0.20	prêter	1.15	5.750	ADJ:1
1	saccage	saccager	0.090909	saccage	0.20	saccage	1.15	5.750	VERB:1
1	Loge	loger	0.125000	loge	3.18	loge	18.11	5.695	VERB:1
1	Prouvé	prouvé	0.500000	prouvé	0.95	prouver	5.41	5.695	ADJ:1
1	prouvé	prouvé	0.002577	prouvé	0.95	prouver	5.41	5.695	ADJ:1
1	Rompu	rompu	0.500000	rompu	1.89	rompre	10.68	5.651	ADJ:1
1	Fiancée	fiancer	0.166667	fiancée	1.76	fiancé	9.93	5.642	VERB:1
1	Converti	converti	1.000000	converti	0.41	convertir	2.30	5.610	ADJ:1
1	Rougissant	rougissant	0.500000	rougissant	0.68	rougir	3.78	5.559	ADJ:1
1	submergée	submergé	0.055556	submergée	0.27	submerger	1.49	5.519	ADJ:1
1	confondant	confondant	0.020833	confondant	0.41	confondre	2.23	5.439	ADJ:1
1	logée	logé	0.013699	logée	0.20	loger	1.08	5.400	ADJ:1
1	orientée	orienté	0.043478	orientée	0.20	orienter	1.08	5.400	ADJ:1
1	ripaille	ripailler	0.090909	ripaille	0.20	ripaille	1.08	5.400	VERB:1
1	arrivées	arrivé	0.006623	arrivées	0.54	arriver	2.91	5.389	ADJ:1
1	Verse	verse	0.200000	verse	1.42	verser	7.57	5.331	NOUN:1
1	ordonné	ordonné	0.002342	ordonné	1.28	ordonner	6.82	5.328	ADJ:1
1	exclue	exclu	0.076923	exclue	0.61	exclure	3.24	5.311	ADJ:1
1	placé	placé	0.000763	placé	4.32	placer	22.91	5.303	ADJ:1
1	Confirmé	confirmé	1.000000	confirmé	0.74	confirmer	3.92	5.297	ADJ:1
1	confirmé	confirmé	0.016393	confirmé	0.74	confirmer	3.92	5.297	ADJ:1
1	cessions	cession	0.200000	cessions	0.14	cesser	0.74	5.286	NOUN:1
1	paies	paie	0.083333	paies	0.14	payer	0.74	5.286	NOUN:1
1	quadruple	quadrupler	0.013158	quadruple	0.14	quadruple	0.74	5.286	VERB:1
1	ancré	ancré	0.076923	ancré	0.41	ancrer	2.16	5.268	ADJ:1
1	Amarre	amarrer	0.500000	amarre	0.27	amarre	1.42	5.259	VERB:1
1	Hébété	hébéter	1.000000	hébété	0.54	hébété	2.84	5.259	VERB:1
1	dénuée	dénué	0.017544	dénuée	0.27	dénuer	1.42	5.259	ADJ:1
1	tapie	tapi	0.066667	tapie	0.54	tapir	2.84	5.259	ADJ:1
1	encadré	encadré	0.010753	encadré	1.01	encadrer	5.27	5.218	NOUN:1
1	Couchant	coucher	0.500000	couchant	2.23	couchant	11.62	5.211	VERB:1
1	Contenu	contenir	1.000000	contenu	3.58	contenu	18.45	5.154	VERB:1
1	allongé	allongé	0.004348	allongé	3.92	allonger	20.20	5.153	ADJ:1
1	pointé	pointé	0.083333	pointé	1.22	pointer	6.28	5.148	ADJ:1
1	fripées	friper	0.166667	fripées	0.20	fripé	1.01	5.050	VERB:1
1	indiqués	indiqué	0.016129	indiqués	0.20	indiquer	1.01	5.050	ADJ:1
1	Battu	battu	0.166667	battu	3.45	battre	17.36	5.032	ADJ:1
1	tirée	tiré	0.004255	tirée	2.03	tirer	10.20	5.025	ADJ:1
1	Dévoués	dévouer	1.000000	dévoués	0.54	dévoué	2.70	5.000	VERB:1
1	aspiré	aspiré	0.019231	aspiré	0.54	aspirer	2.70	5.000	ADJ:1
1	gorgés	gorgé	0.076923	gorgés	0.27	gorger	1.35	5.000	ADJ:1
1	suicidée	suicidé	0.250000	suicidée	0.27	suicider	1.35	5.000	ADJ:1
1	gonflant	gonflant	0.033333	gonflant	0.34	gonfler	1.69	4.971	ADJ:1
1	Invités	inviter	1.000000	invités	3.92	invité	19.46	4.964	VERB:1
1	cessant	cessant	0.011364	cessant	1.01	cesser	5.00	4.950	ADJ:1
1	Révoltés	révolter	0.500000	révoltés	0.47	révolté	2.30	4.894	VERB:1
1	Gardée	gardé	0.333333	gardée	1.01	garder	4.93	4.881	ADJ:1
1	Refusée	refusé	1.000000	refusée	0.68	refuser	3.31	4.868	ADJ:1
1	Induit	induit	0.500000	induit	0.14	induire	0.68	4.857	NOUN:1
1	bossué	bossuer	0.090909	bossué	0.07	bossué	0.34	4.857	VERB:1
1	enluminée	enluminé	0.083333	enluminée	0.07	enluminer	0.34	4.857	ADJ:1
1	matés	maté	1.000000	matés	0.07	mater	0.34	4.857	NOUN:1
1	moirés	moirer	1.000000	moirés	0.07	moiré	0.34	4.857	VERB:1
1	mordorées	mordorer	1.000000	mordorées	0.07	mordoré	0.34	4.857	VERB:1
1	Sacrifié	sacrifié	1.000000	sacrifié	0.88	sacrifier	4.26	4.841	NOUN:1
1	situé	situé	0.001264	situé	1.62	situer	7.84	4.840	ADJ:1
1	Presse	presser	0.037037	presse	8.51	presse	40.68	4.780	VERB:1
1	verticales	verticale	0.033333	verticales	0.61	vertical	2.91	4.770	NOUN:1
1	Affamés	affamer	0.500000	affamés	0.95	affamé	4.53	4.768	VERB:1
1	Insulté	insulté	0.500000	insulté	0.34	insulter	1.62	4.765	NOUN:1
1	infecte	infecter	0.038462	infecte	0.34	infect	1.62	4.765	VERB:1
1	Séduisant	séduire	1.000000	séduisant	0.81	séduisant	3.85	4.753	VERB:1
1	Affligée	affligé	1.000000	affligée	0.20	affliger	0.95	4.750	ADJ:1
1	Disputés	disputé	1.000000	disputés	0.20	disputer	0.95	4.750	ADJ:1
1	affligée	affligé	0.011111	affligée	0.20	affliger	0.95	4.750	ADJ:1
1	assaillant	assaillir	0.066667	assaillant	0.20	assaillant	0.95	4.750	VERB:1
1	effondrées	effondrer	0.100000	effondrées	0.20	effondré	0.95	4.750	VERB:1
1	fauchée	fauché	0.250000	fauchée	0.20	faucher	0.95	4.750	ADJ:1
1	Acquitté	acquitté	1.000000	acquitté	0.27	acquitter	1.28	4.741	NOUN:1
1	Renfermé	renfermer	1.000000	renfermé	0.54	renfermé	2.56	4.741	VERB:1
1	opérant	opérant	0.027027	opérant	0.27	opérer	1.28	4.741	ADJ:1
1	Obligés	obligé	0.142857	obligés	2.17	obliger	10.27	4.733	NOUN:1
1	Entendue	entendu	1.000000	entendue	2.36	entendre	11.01	4.665	ADJ:1
1	Logé	logé	0.250000	logé	0.74	loger	3.45	4.662	ADJ:1
1	lancinant	lanciner	0.500000	lancinant	0.41	lancinant	1.89	4.610	VERB:1
1	abrité	abrité	0.006944	abrité	0.68	abriter	3.11	4.574	ADJ:1
1	Dégingandé	dégingander	1.000000	dégingandé	0.34	dégingandé	1.55	4.559	VERB:1
1	imprégnés	imprégné	0.037037	imprégnés	0.34	imprégner	1.55	4.559	ADJ:1
1	Charge	charger	0.052632	charge	7.97	charge	36.08	4.527	VERB:1
1	crépis	crépi	0.250000	crépis	0.27	crépir	1.22	4.519	NOUN:1
1	emmerdant	emmerder	1.000000	emmerdant	0.27	emmerdant	1.22	4.519	VERB:1
1	Engagé	engagé	0.200000	engagé	3.25	engager	14.53	4.471	ADJ:1
1	Signée	signé	1.000000	signée	0.88	signer	3.92	4.455	ADJ:1
1	Tires	tire	1.000000	tires	0.47	tirer	2.09	4.447	NOUN:1
1	encombrés	encombré	0.017544	encombrés	0.47	encombrer	2.09	4.447	ADJ:1
1	évolué	évolué	0.166667	évolué	0.47	évoluer	2.09	4.447	ADJ:1
1	ferrées	ferrer	0.025641	ferrées	0.41	ferré	1.82	4.439	VERB:1
1	Saisie	saisie	0.052632	saisie	1.42	saisir	6.28	4.423	NOUN:1
1	torche	torcher	0.003663	torche	1.62	torche	7.16	4.420	VERB:1
1	Crève	crève	0.250000	crève	2.30	crever	10.14	4.409	NOUN:1
1	Expulsé	expulsé	0.500000	expulsé	0.40	expulser	1.76	4.400	NOUN:1
1	empoté	empoter	0.250000	empoté	0.20	empoté	0.88	4.400	VERB:1
1	exclusives	exclusive	0.100000	exclusives	0.20	exclusif	0.88	4.400	NOUN:1
1	plongeons	plonger	0.062500	plongeons	0.20	plongeon	0.88	4.400	VERB:1
1	Changés	changé	1.000000	changés	0.34	changer	1.49	4.382	ADJ:1
1	Persécuté	persécuté	0.500000	persécuté	0.34	persécuter	1.49	4.382	ADJ:1
1	jonchée	jonché	0.023256	jonchée	0.34	jonchée	1.49	4.382	ADJ:1
1	persécuté	persécuté	0.015152	persécuté	0.34	persécuter	1.49	4.382	ADJ:1
1	Baisse	baisse	0.142857	baisse	3.38	baisser	14.80	4.379	NOUN:1
1	apeuré	apeurer	1.000000	apeuré	0.54	apeuré	2.36	4.370	VERB:1
1	Débraillés	débrailler	1.000000	débraillés	0.14	débraillé	0.61	4.357	VERB:1
1	adoptées	adopté	0.043478	adoptées	0.14	adopter	0.61	4.357	ADJ:1
1	droguée	droguer	0.500000	droguée	0.14	drogué	0.61	4.357	VERB:1
1	décompte	décompter	0.090909	décompte	0.14	décompte	0.61	4.357	VERB:1
1	efflanquée	efflanquer	1.000000	efflanquée	0.14	efflanqué	0.61	4.357	VERB:1
1	tapies	tapi	0.250000	tapies	0.14	tapir	0.61	4.357	ADJ:1
1	torpille	torpiller	0.058824	torpille	0.14	torpille	0.61	4.357	VERB:1
1	vaincues	vaincre	0.034483	vaincues	0.14	vaincu	0.61	4.357	VERB:1
1	Interdit	interdit	0.166667	interdit	11.08	interdire	48.24	4.354	NOUN:1
1	virée	virer	1.000000	virée	0.61	virée	2.64	4.328	VERB:1
1	bile	biler	0.010000	bile	1.08	bile	4.66	4.315	VERB:1
1	Frappant	frappant	0.500000	frappant	1.96	frapper	8.45	4.311	ADJ:1
1	Préposé	préposer	1.000000	préposé	0.74	préposé	3.18	4.297	VERB:1
1	lime	limer	0.014286	lime	0.68	lime	2.91	4.279	VERB:1
1	Descendant	descendant	0.166667	descendant	3.92	descendre	16.76	4.276	NOUN:1
1	Rusé	ruser	0.500000	rusé	0.95	rusé	4.05	4.263	VERB:1
1	Séduite	séduit	0.500000	séduite	0.54	séduire	2.30	4.259	ADJ:1
1	dépoli	dépolir	0.062500	dépoli	0.27	dépoli	1.15	4.259	VERB:1
1	Finies	fini	0.500000	finies	0.61	finir	2.57	4.213	ADJ:1
1	fournies	fourni	0.025641	fournies	0.34	fournir	1.42	4.176	ADJ:1
1	Réfléchi	réfléchi	0.500000	réfléchi	2.64	réfléchir	11.01	4.170	ADJ:1
1	Déchaînés	déchaîner	1.000000	déchaînés	0.41	déchaîné	1.69	4.122	VERB:1
1	confits	confire	0.071429	confits	0.41	confit	1.69	4.122	VERB:1
1	Défaillant	défaillir	1.000000	défaillant	0.20	défaillant	0.81	4.050	VERB:1
1	ajouré	ajourer	1.000000	ajouré	0.20	ajouré	0.81	4.050	VERB:1
1	invective	invectiver	0.142857	invective	0.20	invective	0.81	4.050	VERB:1
1	paillée	pailler	1.000000	paillée	0.20	paillé	0.81	4.050	VERB:1
1	Réfugiés	réfugier	0.250000	réfugiés	2.36	réfugié	9.46	4.008	VERB:1
1	Licenciés	licencier	0.500000	licenciés	0.07	licencié	0.28	4.000	VERB:1
1	Résumé	résumer	0.500000	résumé	0.81	résumé	3.24	4.000	VERB:1
1	emprisonnés	emprisonné	0.013514	emprisonnés	0.27	emprisonner	1.08	4.000	ADJ:1
1	hantés	hanté	0.090909	hantés	0.27	hanter	1.08	4.000	ADJ:1
1	turbine	turbiner	0.500000	turbine	0.27	turbine	1.08	4.000	VERB:1
1	bloqué	bloqué	0.035714	bloqué	1.22	bloquer	4.86	3.984	ADJ:1
1	rencontrées	rencontré	0.017857	rencontrées	0.34	rencontrer	1.35	3.971	ADJ:1
1	Isolés	isoler	0.500000	isolés	1.69	isolé	6.69	3.959	VERB:1
1	parés	paré	0.023256	parés	0.41	parer	1.62	3.951	ADJ:1
1	Résolus	résolu	0.200000	résolus	1.55	résoudre	6.08	3.923	ADJ:1
1	servie	servi	0.003012	servie	0.88	servir	3.45	3.920	ADJ:1
1	concernant	concerner	0.017544	concernant	3.65	concernant	14.26	3.907	VERB:1
1	Inscrite	inscrit	0.500000	inscrite	1.01	inscrire	3.92	3.881	NOUN:1
1	Feinte	feinte	1.000000	feinte	1.15	feint	4.46	3.878	NOUN:1
1	retardé	retardé	0.006135	retardé	0.61	retarder	2.36	3.869	NOUN:1
1	Resserrés	resserrer	1.000000	resserrés	0.14	resserré	0.54	3.857	VERB:1
1	aliénés	aliéner	0.033333	aliénés	0.14	aliéné	0.54	3.857	VERB:1
1	avariées	avarier	0.142857	avariées	0.07	avarié	0.27	3.857	VERB:1
1	aérés	aérer	0.333333	aérés	0.07	aéré	0.27	3.857	VERB:1
1	candi	candir	0.200000	candi	0.07	candi	0.27	3.857	VERB:1
1	cintrées	cintrer	0.071429	cintrées	0.07	cintré	0.27	3.857	VERB:1
1	décalque	décalquer	0.100000	décalque	0.07	décalque	0.27	3.857	VERB:1
1	détenue	détenir	1.000000	détenue	0.07	détenu	0.27	3.857	VERB:1
1	enturbannée	enturbanner	1.000000	enturbannée	0.07	enturbanné	0.27	3.857	VERB:1
1	hypertrophie	hypertrophier	0.250000	hypertrophie	0.07	hypertrophie	0.27	3.857	VERB:1
1	lézardées	lézarder	0.200000	lézardées	0.07	lézardé	0.27	3.857	VERB:1
1	maniérés	maniérer	0.500000	maniérés	0.07	maniéré	0.27	3.857	VERB:1
1	mansardées	mansardé	0.200000	mansardées	0.07	mansarder	0.27	3.857	ADJ:1
1	mité	miter	1.000000	mité	0.07	mité	0.27	3.857	VERB:1
1	moulue	moulu	0.500000	moulue	0.07	moudre	0.27	3.857	ADJ:1
1	osées	oser	1.000000	osées	0.07	osé	0.27	3.857	VERB:1
1	perçues	perçu	0.076923	perçues	0.07	percevoir	0.27	3.857	ADJ:1
1	surbaissée	surbaisser	0.100000	surbaissée	0.07	surbaissé	0.27	3.857	VERB:1
1	tendrons	tendre	1.000000	tendrons	0.07	tendron	0.27	3.857	VERB:1
1	veinées	veiné	0.111111	veinées	0.07	veiner	0.27	3.857	ADJ:1
1	émues	émouvoir	0.038462	émues	0.14	ému	0.54	3.857	VERB:1
1	Levée	levée	0.333333	levée	3.58	lever	13.78	3.849	NOUN:1
1	Enveloppe	envelopper	1.000000	enveloppe	6.89	enveloppe	26.22	3.806	VERB:1
1	Nouvelle	nouvelle	0.014925	nouvelle	34.46	nouveau	130.81	3.796	NOUN:1
1	Retenues	retenue	1.000000	retenues	0.41	retenir	1.55	3.780	NOUN:1
1	consacrés	consacré	0.013158	consacrés	0.61	consacrer	2.30	3.770	ADJ:1
1	Commandées	commandé	1.000000	commandées	0.34	commander	1.28	3.765	ADJ:1
1	Défait	défait	1.000000	défait	4.19	défaire	15.68	3.742	ADJ:1
1	chiqué	chiquer	1.000000	chiqué	0.27	chiqué	1.01	3.741	VERB:1
1	Marquée	marqué	0.500000	marquée	2.50	marquer	9.26	3.704	ADJ:1
1	cisaille	cisailler	0.142857	cisaille	0.20	cisaille	0.74	3.700	VERB:1
1	débilité	débiliter	0.058824	débilité	0.20	débilité	0.74	3.700	VERB:1
1	ganté	ganté	0.035714	ganté	0.20	ganter	0.74	3.700	ADJ:1
1	peuplés	peuplé	0.040000	peuplés	0.20	peupler	0.74	3.700	ADJ:1
1	violacés	violacer	0.125000	violacés	0.20	violacé	0.74	3.700	VERB:1
1	évacués	évacué	0.142857	évacués	0.20	évacuer	0.74	3.700	ADJ:1
1	cognes	cogner	1.000000	cognes	0.41	cogne	1.49	3.634	VERB:1
1	décorées	décoré	0.058824	décorées	0.41	décorer	1.49	3.634	ADJ:1
1	triche	triche	0.111111	triche	0.41	tricher	1.49	3.634	NOUN:1
1	piqué	piqué	0.003077	piqué	3.18	piquer	11.55	3.632	ADJ:1
1	Soumises	soumis	1.000000	soumises	0.47	soumettre	1.69	3.596	ADJ:1
1	pivotant	pivotant	0.083333	pivotant	0.47	pivoter	1.69	3.596	ADJ:1
1	signé	signé	0.001931	signé	4.12	signer	14.66	3.558	ADJ:1
1	aplatis	aplati	0.058824	aplatis	0.95	aplatir	3.38	3.558	ADJ:1
1	Bouillant	bouillir	0.500000	bouillant	0.88	bouillant	3.11	3.534	VERB:1
1	Dépité	dépiter	1.000000	dépité	0.27	dépité	0.95	3.519	VERB:1
1	parfaits	parfaire	0.018182	parfaits	0.81	parfait	2.84	3.506	VERB:1
1	Casse	casse	1.000000	casse	4.86	casser	17.03	3.504	NOUN:1
1	violacé	violacer	0.100000	violacé	0.54	violacé	1.89	3.500	VERB:1
1	ensevelis	enseveli	0.012500	ensevelis	1.01	ensevelir	3.52	3.485	ADJ:1
1	Fiancés	fiancer	0.250000	fiancés	0.74	fiancé	2.57	3.473	VERB:1
1	fleuris	fleurir	0.017544	fleuris	0.82	fleuri	2.84	3.463	VERB:1
1	Rangées	ranger	1.000000	rangées	2.77	rangée	9.59	3.462	VERB:1
1	dérangée	dérangé	0.015385	dérangée	0.47	déranger	1.62	3.447	ADJ:1
1	Crevant	crevant	1.000000	crevant	0.61	crever	2.09	3.426	ADJ:1
1	Enlevées	enlevé	0.250000	enlevées	0.20	enlever	0.68	3.400	ADJ:1
1	Ombragé	ombrager	1.000000	ombragé	0.20	ombragé	0.68	3.400	VERB:1
1	concertés	concerté	0.125000	concertés	0.20	concerter	0.68	3.400	ADJ:1
1	poivrée	poivrer	0.111111	poivrée	0.20	poivré	0.68	3.400	VERB:1
1	penchés	penché	0.014925	penchés	1.55	pencher	5.27	3.400	ADJ:1
1	Offre	offre	0.166667	offre	8.78	offrir	29.80	3.394	NOUN:1
1	dressé	dressé	0.003155	dressé	3.92	dresser	13.24	3.378	ADJ:1
1	allant	allant	0.000781	allant	7.23	aller	24.39	3.373	NOUN:1
1	Changes	change	1.000000	changes	0.54	changer	1.82	3.370	NOUN:1
1	Décidée	décidé	0.125000	décidée	2.23	décider	7.50	3.363	ADJ:1
1	beurrée	beurrée	0.200000	beurrée	0.14	beurré	0.47	3.357	NOUN:1
1	fourmillant	fourmillant	0.166667	fourmillant	0.14	fourmiller	0.47	3.357	ADJ:1
1	graissé	graissé	0.111111	graissé	0.14	graisser	0.47	3.357	ADJ:1
1	Dévorant	dévorant	0.500000	dévorant	0.81	dévorer	2.70	3.333	ADJ:1
1	Fourré	fourrer	1.000000	fourré	3.51	fourré	11.69	3.330	VERB:1
1	dits	dit	0.005917	dits	1.35	dire	4.46	3.304	NOUN:1
1	balancés	balancé	0.125000	balancés	0.47	balancer	1.55	3.298	ADJ:1
1	Tenue	tenir	0.500000	tenue	8.58	tenue	27.97	3.260	VERB:1
1	sautillant	sautillant	0.033333	sautillant	0.81	sautiller	2.64	3.259	ADJ:1
1	centrale	centrale	0.002439	centrale	4.73	central	15.34	3.243	NOUN:1
1	rafle	rafler	0.142857	rafle	0.61	rafle	1.96	3.213	VERB:1
1	Pose	pose	0.200000	pose	15.27	poser	48.85	3.199	NOUN:1
1	Invite	invite	0.333333	invite	3.45	inviter	11.01	3.191	NOUN:1
1	Touchés	touché	0.333333	touchés	0.74	toucher	2.36	3.189	ADJ:1
1	Possédé	possédé	0.500000	possédé	1.55	posséder	4.93	3.181	NOUN:1
1	réfugiée	réfugié	0.011765	réfugiée	0.68	réfugier	2.16	3.176	NOUN:1
1	Absous	absous	1.000000	absous	0.68	absoudre	2.16	3.176	ADJ:1
1	dépendant	dépendant	0.025000	dépendant	0.34	dépendre	1.08	3.176	ADJ:1
1	éclatées	éclater	1.000000	éclatées	0.34	éclaté	1.08	3.176	VERB:1
1	Vendue	vendu	0.250000	vendue	0.94	vendre	2.97	3.160	NOUN:1
1	Adresse	adresser	0.125000	adresse	14.05	adresse	43.92	3.126	VERB:1
1	cloutés	clouter	1.000000	cloutés	0.41	clouté	1.28	3.122	VERB:1
1	chevauchant	chevauchant	0.047619	chevauchant	0.68	chevaucher	2.09	3.074	ADJ:1
1	Blasée	blaser	1.000000	blasée	0.20	blasé	0.61	3.050	VERB:1
1	momifié	momifier	1.000000	momifié	0.20	momifié	0.61	3.050	VERB:1
1	patentés	patenter	0.166667	patentés	0.20	patenté	0.61	3.050	VERB:1
1	recroquevillées	recroqueviller	0.500000	recroquevillées	0.20	recroquevillé	0.61	3.050	VERB:1
1	Finie	fini	0.500000	finie	4.05	finir	12.23	3.020	ADJ:1
1	Blasé	blaser	0.500000	blasé	0.81	blasé	2.43	3.000	VERB:1
1	Effarés	effarer	1.000000	effarés	0.27	effaré	0.81	3.000	VERB:1
1	Finale	finale	1.000000	finale	2.50	final	7.50	3.000	NOUN:1
1	Tonne	tonner	0.500000	tonne	0.88	tonne	2.64	3.000	VERB:1
1	conservée	conservé	0.005464	conservée	0.54	conserver	1.62	3.000	ADJ:1
1	embrouillé	embrouillé	0.033333	embrouillé	0.27	embrouiller	0.81	3.000	ADJ:1
1	nickelé	nickeler	1.000000	nickelé	0.27	nickelé	0.81	3.000	VERB:1
1	oints	oindre	0.500000	oints	0.07	oint	0.21	3.000	VERB:1
1	écœurés	écœuré	0.500000	écœurés	0.27	écœurer	0.81	3.000	ADJ:1
1	Nommé	nommé	0.066667	nommé	6.82	nommer	20.41	2.993	ADJ:1
1	écoulés	écoulé	0.004098	écoulés	0.61	écouler	1.82	2.984	ADJ:1
1	adjoints	adjoindre	0.024390	adjoints	0.41	adjoint	1.22	2.976	VERB:1
1	Portée	porter	1.000000	portée	11.22	portée	33.18	2.957	VERB:1
1	dite	dit	0.001961	dite	3.11	dire	9.19	2.955	ADJ:1
1	groupés	groupé	0.007042	groupés	1.42	grouper	4.19	2.951	ADJ:1
1	Réservée	réservé	0.500000	réservée	2.36	réserver	6.96	2.949	ADJ:1
1	réservée	réservé	0.003367	réservée	2.36	réserver	6.96	2.949	ADJ:1
1	Décidés	décidé	0.500000	décidés	1.08	décider	3.18	2.944	ADJ:1
1	drague	draguer	0.125000	drague	1.01	drague	2.97	2.941	VERB:1
1	Plantons	planter	1.000000	plantons	0.14	planton	0.41	2.929	VERB:1
1	boursouflées	boursoufler	0.200000	boursouflées	0.14	boursouflé	0.41	2.929	VERB:1
1	faisandée	faisander	1.000000	faisandée	0.14	faisandé	0.41	2.929	VERB:1
1	harassée	harasser	0.333333	harassée	0.14	harassé	0.41	2.929	VERB:1
1	tigrée	tigrer	1.000000	tigrée	0.14	tigré	0.41	2.929	VERB:1
1	Enchaîné	enchaîné	1.000000	enchaîné	1.49	enchaîner	4.32	2.899	ADJ:1
1	expulsés	expulsé	0.071429	expulsés	0.28	expulser	0.81	2.893	NOUN:1
1	Tuant	tuant	1.000000	tuant	0.68	tuer	1.96	2.882	ADJ:1
1	Rate	rat	1.000000	rate	1.01	rater	2.91	2.881	NOUN:1
1	vanne	vanner	0.166667	vanne	1.08	vanne	3.11	2.880	VERB:1
1	Brûlant	brûler	1.000000	brûlant	5.47	brûlant	15.68	2.867	VERB:1
1	Contrainte	contraindre	1.000000	contrainte	2.03	contrainte	5.81	2.862	VERB:1
1	assimilées	assimilé	0.250000	assimilées	0.07	assimiler	0.20	2.857	ADJ:1
1	boisés	boiser	0.041667	boisés	0.07	boisé	0.20	2.857	VERB:1
1	caquetant	caquetant	0.090909	caquetant	0.07	caqueter	0.20	2.857	ADJ:1
1	desséchant	desséchant	0.125000	desséchant	0.07	dessécher	0.20	2.857	ADJ:1
1	exceptés	excepter	0.076923	exceptés	0.07	excepté	0.20	2.857	VERB:1
1	flagelle	flagelle	1.000000	flagelle	0.07	flageller	0.20	2.857	NOUN:1
1	gambadant	gambadant	0.037037	gambadant	0.07	gambader	0.20	2.857	ADJ:1
1	gaufrée	gaufrer	0.500000	gaufrée	0.07	gaufré	0.20	2.857	VERB:1
1	gazouillant	gazouillant	0.250000	gazouillant	0.07	gazouiller	0.20	2.857	ADJ:1
1	morcelée	morceler	1.000000	morcelée	0.07	morcelé	0.20	2.857	VERB:1
1	pimenté	pimenter	1.000000	pimenté	0.07	pimenté	0.20	2.857	VERB:1
1	poivrés	poivré	1.000000	poivrés	0.07	poivrer	0.20	2.857	ADJ:1
1	promus	promu	0.333333	promus	0.14	promouvoir	0.40	2.857	ADJ:1
1	tarée	tarer	0.500000	tarée	0.07	taré	0.20	2.857	VERB:1
1	écorcé	écorcer	1.000000	écorcé	0.07	écorcé	0.20	2.857	VERB:1
1	découpés	découpé	0.025000	découpés	0.81	découper	2.30	2.840	ADJ:1
1	persuadé	persuadé	0.004292	persuadé	3.58	persuader	10.07	2.813	ADJ:1
1	Dérangé	dérangé	1.000000	dérangé	1.42	déranger	3.99	2.810	ADJ:1
