COUNT	TERM	POS_COUNTS
1	pomotouane	ADJ:1
1	pomoyait	VERB:1
1	pomoye	VERB:1
1	pompadoura	NOUN:1
1	pompe-arrosoir	NOUN:1
1	pomphérides	NOUN:1
1	poncette	NOUN:1
1	poney-chaise	NOUN:1
1	pongis	NOUN:1
1	ponnes	NOUN:1
1	ponor	NOUN:1
1	pont-Neuf	NOUN:1
1	pont-aux-ânes	NOUN:1
1	pont-des-soupirs	NOUN:1
1	pont-volant	NOUN:1
1	pont.	NOUN:1
1	pontceau	NOUN:1
1	pontceaux	NOUN:1
1	ponteurs	NOUN:1
1	pontificalibus	X:1
1	pontique	ADJ:1
1	pontédéries	NOUN:1
1	ponçure	NOUN:1
1	pooooosé	VERB:1
1	poor-board	NOUN:1
1	poour	ADP:1
1	popol	X:1
1	popriétaire	ADJ:1
1	porcellanes	NOUN:1
1	porchas	NOUN:1
1	porcos	X:1
1	poriabis	X:1
1	porites	NOUN:1
1	pornes	NOUN:1
1	porodojna	VERB:1
1	porphyriteuses	ADJ:1
1	porphyritique	ADJ:1
1	porquoi	NOUN:1
1	port-royalisme	NOUN:1
1	porte-Christ	NOUN:1
1	porte-arquebuse	NOUN:1
1	porte-baie	NOUN:1
1	porte-baleine	ADJ:1
1	porte-besace	NOUN:1
1	porte-choux	NOUN:1
1	porte-cires	NOUN:1
1	porte-couronnes	NOUN:1
1	porte-embarcations	NOUN:1
1	porte-falot	NOUN:1
1	porte-foin	NOUN:1
1	porte-grattoir	NOUN:1
1	porte-hallebarde	NOUN:1
1	porte-harnais	NOUN:1
1	porte-hocqueton	NOUN:1
1	porte-huilier	NOUN:1
1	porte-lampe	NOUN:1
1	porte-liqueurs	NOUN:1
1	porte-massue	NOUN:1
1	porte-mouchette	NOUN:1
1	porte-mousquets	NOUN:1
1	porte-muraille	NOUN:1
1	porte-persienne	NOUN:1
1	porte-poires	ADJ:1
1	porte-sceptre	NOUN:1
1	porte-spencer	VERB:1
1	porte-torche	NOUN:1
1	porte-voile	NOUN:1
1	porte-vue	NOUN:1
1	porte.	NOUN:1
1	porteballes	ADJ:1
1	portentis	VERB:1
1	porter.	X:1
1	porteux	ADJ:1
1	portir	VERB:1
1	portis	NOUN:1
1	porto-rico	NOUN:1
1	portorama	NOUN:1
1	portrait-carte	NOUN:1
1	portraits-frontispices	NOUN:1
1	portugaisement	ADV:1
1	portus	ADJ:1
1	portwine	NOUN:1
1	posage	NOUN:1
1	poserie	NOUN:1
1	positiv'ment	ADV:1
1	possa	X:1
1	posse	X:1
1	possidetisVoir	ADP:1
1	possis	VERB:1
1	possum	VERB:1
1	possèdé	VERB:1
1	posséd'ras	ADV:1
1	post-existence	NOUN:1
1	postdiluvien	ADJ:1
1	postmeurs	NOUN:1
1	posto	NOUN:1
1	potamides	ADJ:1
1	potatoes	X:1
1	poteler	VERB:1
1	potheen	ADJ:1
1	potiùs	NOUN:1
1	potus	NOUN:1
1	pouces.	NOUN:1
1	pouch	NOUN:1
1	pouche	NOUN:1
1	poucherai	VERB:1
1	poudre-coton	NOUN:1
1	poudreur	NOUN:1
1	pouint	VERB:1
1	pouissances	NOUN:1
1	pouldre	NOUN:1
1	poulefards	NOUN:1
1	poulevrins	NOUN:1
1	poulichon	NOUN:1
1	poulls	NOUN:1
1	poults	NOUN:1
1	poumonique	ADJ:1
1	pounamous	NOUN:1
1	pourchas	NOUN:1
1	pourchoise	NOUN:1
1	poure	ADP:1
1	pourlicher	VERB:1
1	pourogens	NOUN:1
1	pourquoy	ADP:1
1	pourrasque	NOUN:1
1	pourru	ADP_DET:1
1	pourtraictes	NOUN:1
1	pourtraite	VERB:1
1	poussandum	NOUN:1
1	pousse-liqueurs	NOUN:1
1	pouvaitelle	ADJ:1
1	povereta	NOUN:1
1	poverina	VERB:1
1	poâcre	NOUN:1
1	poète-capitaine	NOUN:1
1	poète-clerc	NOUN:1
1	poète-journaliste	NOUN:1
1	poète-philosophe	NOUN:1
1	poète-professeur	NOUN:1
1	poétriau	VERB:1
1	poëtriau	NOUN:1
1	pqxu	ADP_DET:1
1	practical	NOUN:1
1	praeceps	NOUN:1
1	prafe	ADP:1
1	prangelle	NOUN:1
1	praos-volants	NOUN:1
1	prapraghan	NOUN:1
1	praucureure	NOUN:1
1	pravo	NOUN:1
1	prayres	NOUN:1
1	preces	NOUN:1
1	premier-Besançon	NOUN:1
1	premier-Paris	NOUN:1
1	première-chose	NOUN:1
1	première-dernière	ADJ:1
1	preneu	NOUN:1
1	preni	VERB:1
1	prents	ADJ:1
1	pressa.	ADP_DET:1
1	pressentimentalement	ADV:1
1	prestidigieusement	ADV:1
1	prestidigineuses	ADJ:1
1	prestres	ADJ:1
1	presuntos	NOUN:1
1	pretiosa	VERB:1
1	prevost	NOUN:1
1	priape	NOUN:1
1	pric-à-prac	NOUN:1
1	pricapraquerons	VERB:1
1	prichli	X:1
1	prie-Pieu	NOUN:1
1	priiiis	VERB:1
1	prikajou	VERB:1
1	primafetida	VERB:1
1	prime-abord	NOUN:1
1	prime-sauts	NOUN:1
1	primus	ADJ:1
1	prince-duc	NOUN:1
1	prince-merchant	NOUN:1
1	prince-président	NOUN:1
1	princes-nés	NOUN:1
1	princesse-est	NOUN:1
1	prinches	NOUN:1
1	princhèches	NOUN:1
1	princillon	NOUN:1
1	principibus	NOUN:1
1	prinoïdes	ADJ:1
1	prinporions	NOUN:1
1	prinse	VERB:1
1	printanisaient	VERB:1
1	prisable	ADJ:1
1	prisables	NOUN:1
1	prissez	VERB:1
1	privat	NOUN:1
1	prix-bourgeois	NOUN:1
1	prix-marchand	NOUN:1
1	prix.	NOUN:1
1	proas	NOUN:1
1	probandumNon	NOUN:1
1	proboscidienne	ADJ:1
1	procellaria	VERB:1
1	procillon	NOUN:1
1	procillons	NOUN:1
1	proclives	ADJ:1
1	proctors	NOUN:1
1	procurassier	NOUN:1
1	procurevr	ADJ:1
1	proditor	NOUN:1
1	proestegjelb	NOUN:1
1	profanatoire	ADJ:1
1	profanis	VERB:1
1	professables	ADJ:1
1	professeur-suppléant	NOUN:1
1	professore	ADJ:1
1	proficiscentem	NOUN:1
1	proficisci	NOUN:1
1	progénérerait	VERB:1
1	prolificence	NOUN:1
1	prolétaires-avides-des-richesses-d'autrui	NOUN:1
1	promessi	NOUN:1
1	promisso	ADJ:1
1	promontoir	NOUN:1
1	pronto	NOUN:1
1	prooovins	NOUN:1
1	prop	ADV:1
1	prop'à	ADP:1
1	propelle	ADJ:1
1	propiétaire	NOUN:1
1	proposeur	NOUN:1
1	prororoca	NOUN:1
1	prorsus	NOUN:1
1	prosaïser	VERB:1
1	prosecuta	VERB:1
1	prosequebatur	VERB:1
1	protecteurs-nés	NOUN:1
1	protexta	VERB:1
1	protopathique	ADJ:1
1	protopithèque	NOUN:1
1	protoxide	NOUN:1
1	protéacées	NOUN:1
1	prouacrerie	NOUN:1
1	proulier	VERB:1
1	proupouché	VERB:1
1	prouveurs	NOUN:1
1	provinoise	ADJ:1
1	proémine	VERB:1
1	prreffette	ADJ:1
1	prreffète	ADJ:1
1	prrendreu	VERB:1
1	prroffesse	VERB:1
1	prroffesseure	ADJ:1
1	prrofonde	ADJ:1
1	prrrout	NOUN:1
1	prrrouu	NOUN:1
1	prrrrrou	VERB:1
1	prudentia	ADJ:1
1	pruit	VERB:1
1	præbente	ADJ:1
1	prædam	ADJ:1
1	prè	ADV:1
1	pré-di-ca-teur	NOUN:1
1	pré-intelligentes	ADJ:1
1	pré-long	NOUN:1
1	préadamique	ADJ:1
1	préavisse	NOUN:1
1	précheresse	VERB:1
1	précipiteuse	ADJ:1
1	précipiteux	ADJ:1
1	précipitère	NOUN:1
1	précisémnent	VERB:1
1	prédécessevrs	NOUN:1
1	préfet-de-police	NOUN:1
1	préfet-député	NOUN:1
1	préhensif	ADJ:1
1	préhensifs	ADJ:1
1	prélats-chevaliers	NOUN:1
1	prématrimonial	ADJ:1
1	prématurer	VERB:1
1	présalé	NOUN:1
1	préservatife	NOUN:1
1	présuccession	NOUN:1
1	prévôt-maréchal	NOUN:1
1	prévôtaille	NOUN:1
1	prêchante	ADJ:1
1	prîlera	VERB:1
1	prœsidio	ADJ:1
1	psalmodiste	NOUN:1
1	pseudo-anatomique	ADJ:1
1	pseudo-dame	NOUN:1
1	pseudo-dividende	NOUN:1
1	pseudo-gothique	NOUN:1
1	pseudo-psychologique	ADJ:1
1	pseudonymie	NOUN:1
1	psittacins	NOUN:1
1	psuchên	ADP:1
1	psychagogiques	ADJ:1
1	psycho-organique	ADJ:1
1	ptarmites	NOUN:1
1	ptère	NOUN:1
1	ptérocarpe	NOUN:1
1	publica	VERB:1
1	publico	NOUN:1
1	publics-houses	ADJ:1
1	puckul	NOUN:1
1	pudeur-hermine	NOUN:1
1	pudin	NOUN:1
1	puella	X:1
1	pueri	X:1
1	pufant	VERB:1
1	pufez	VERB:1
1	puffisme	NOUN:1
1	puffs	NOUN:1
1	pufoir	VERB:1
1	pufons	VERB:1
1	puiche	VERB:1
1	puije	ADP:1
1	puis.	NOUN:1
1	pukoje	NOUN:1
1	pulcher	X:1
1	pulchra	AUX:1
1	pulcinaria	NOUN:1
1	pulcinella	NOUN:1
1	pulmann-car	NOUN:1
1	pulmonifera	VERB:1
1	pulsatille	NOUN:1
1	punaisie	VERB:1
1	punchos	NOUN:1
1	punctifère	ADJ:1
1	punctum	X:1
1	pundi	NOUN:1
1	puri	X:1
1	purinière	ADJ:1
1	puris	X:1
1	purissime	ADJ:1
1	puritanesque	ADJ:1
1	puro	X:1
1	purpurea	X:1
1	putrem	NOUN:1
1	putrescunt	NOUN:1
1	puô	ADJ:1
1	pyrapèdes	NOUN:1
1	pyrgos	NOUN:1
1	pyriforme	ADP:1
1	pyriphores	NOUN:1
1	pyromancie	NOUN:1
1	pyroxéniques	ADJ:1
1	pythisme	NOUN:1
1	pàdmei	X:1
1	pâ	NOUN:1
1	pâh	NOUN:1
1	pâturaux	NOUN:1
1	pâtureaux	NOUN:1
1	pède	X:1
1	pèdes	NOUN:1
1	père-nourricier	NOUN:1
1	père.	NOUN:1
1	pètrels-satanicles	NOUN:1
1	pécaire	ADJ:1
1	pécairé	VERB:1
1	pécaïré	NOUN:1
1	pécuaire	ADJ:1
1	pédagogisme	NOUN:1
1	pédaille	NOUN:1
1	pédate	NOUN:1
1	pégrène	NOUN:1
1	péguysme	NOUN:1
1	pélagalgie	NOUN:1
1	pénisse	NOUN:1
1	pénétral	NOUN:1
1	péperones	NOUN:1
1	pépée	NOUN:1
1	pépérin	NOUN:1
1	péqueu	NOUN:1
1	péqué	VERB:1
1	périgenèse	NOUN:1
1	périgéenne	ADJ:1
1	périgéennes	ADJ:1
1	périhélique	ADJ:1
1	périmétré	VERB:1
1	péripathéticiennement	NOUN:1
1	périsélène	NOUN:1
1	péré	VERB:1
1	pétalinas	NOUN:1
1	pétisses	NOUN:1
1	pétits	ADJ:1
1	pétrel-balthazard	NOUN:1
1	pétrelle	ADJ:1
1	pétrels-satanicles	NOUN:1
1	pétricoles	NOUN:1
1	pétroliennes	ADJ:1
1	pétroliques	ADJ:1
1	pétrolés	ADJ:1
1	pétromizons-pricka	NOUN:1
1	pézoin	NOUN:1
1	pêde	ADJ:1
1	pîpal	NOUN:1
1	pîpals	NOUN:1
1	pô	VERB:1
1	pôle-nord	NOUN:1
1	pôtu	ADJ:1
1	pôv'fille	NOUN:1
1	q-u-i-è-r-e	ADP:1
1	qaiero	ADP:1
1	qfd	ADJ:1
1	qgyu	X:1
1	qlangisre	NOUN:1
1	qln	ADP:1
1	quacumque	SCONJ:1
1	quadril	NOUN:1
1	quadro	NOUN:1
1	quadrugame	ADJ:1
1	quadrumanisé	ADJ:1
1	quadrupedante	ADJ:1
1	quagga	NOUN:1
1	quakerienne	ADJ:1
1	quakers-tourneurs	NOUN:1
1	quakériens	ADJ:1
1	quales	NOUN:1
1	quando	NOUN:1
1	quanto	NOUN:1
1	quarande	NOUN:1
1	quarante-	ADV:1
1	quarrière	NOUN:1
1	quarroir	NOUN:1
1	quart-d'œil	NOUN:1
1	quart-nord	NOUN:1
1	quarters	NOUN:1
1	quas	ADV:1
1	quasi-affront	NOUN:1
1	quasi-cadavre	NOUN:1
1	quasi-camarade	NOUN:1
1	quasi-canine	ADJ:1
1	quasi-cannelées	ADJ:1
1	quasi-cataleptique	ADJ:1
1	quasi-certitudes	NOUN:1
1	quasi-chute	NOUN:1
1	quasi-claustrale	ADJ:1
1	quasi-collègue	NOUN:1
1	quasi-consolante	ADJ:1
1	quasi-corporel	ADJ:1
1	quasi-dernier	NOUN:1
1	quasi-dissous	ADV:1
1	quasi-divine	ADJ:1
1	quasi-divines	ADJ:1
1	quasi-domestique	ADJ:1
1	quasi-droit	NOUN:1
1	quasi-fabuleuse	ADJ:1
1	quasi-fabuleuses	ADJ:1
1	quasi-familiarité	NOUN:1
1	quasi-faute	ADJ:1
1	quasi-filiale	ADJ:1
1	quasi-folle	PRON:1
1	quasi-guérison	NOUN:1
1	quasi-générosité	NOUN:1
1	quasi-humaine	ADJ:1
1	quasi-impertinence	NOUN:1
1	quasi-impérial	ADJ:1
1	quasi-indifférence	NOUN:1
1	quasi-juge	NOUN:1
1	quasi-liberté	NOUN:1
1	quasi-légale	PRON:1
1	quasi-lépreux	ADJ:1
1	quasi-mariage	NOUN:1
1	quasi-martiale	ADJ:1
1	quasi-maternel	ADJ:1
1	quasi-maternelle	ADJ:1
1	quasi-ministre	NOUN:1
1	quasi-miraculeuse	ADJ:1
1	quasi-misère	NOUN:1
1	quasi-monastique	ADJ:1
1	quasi-monologues	NOUN:1
1	quasi-morbide	ADJ:1
1	quasi-mourant	ADJ:1
1	quasi-mourante	ADJ:1
1	quasi-nue	SCONJ:1
1	quasi-obscurité	NOUN:1
1	quasi-ouverture	NOUN:1
1	quasi-patriote	NOUN:1
1	quasi-perfection	NOUN:1
1	quasi-permission	NOUN:1
1	quasi-popularité	NOUN:1
1	quasi-promesse	NOUN:1
1	quasi-railleur	ADJ:1
1	quasi-reine	NOUN:1
1	quasi-reines	NOUN:1
1	quasi-religieux	ADJ:1
1	quasi-rivales	ADJ:1
1	quasi-royale	ADJ:1
1	quasi-royales	ADJ:1
1	quasi-royaux	ADJ:1
1	quasi-ruinée	PRON:1
1	quasi-règne	NOUN:1
1	quasi-saignante	ADJ:1
1	quasi-sauvage	ADJ:1
1	quasi-semblables	ADJ:1
1	quasi-surnaturel	ADJ:1
1	quasi-vertueux	ADJ:1
1	quasi-veuve	NOUN:1
1	quasi-vierge	ADJ:1
1	quasi-vol	NOUN:1
1	quasi-végétatif	ADJ:1
1	quasi-épaisseur	NOUN:1
1	quasi-époux	NOUN:1
1	quat	ADJ:1
1	quatibos	NOUN:1
1	quatre-voleurs	NOUN:1
1	quatre-z-yeux	PRON:1
1	que.	PRON:1
1	queSloughi-bay	PRON:1
1	queant	ADV:1
1	quebradas	PRON:1
1	quebrantada	SCONJ:1
1	quebrantahuesos	NOUN:1
1	quebrante-huesos	NOUN:1
1	quelle-cause	DET:1
1	quelqu'abbé	DET:1
1	quelqu'argent	ADV:1
1	quelqu'huissier	ADP:1
1	quelqu'imparfait	SCONJ:1
1	quelqu'incomplètes	DET:1
1	quelqu'indigne	ADV:1
1	quelqu'ornement	ADV:1
1	quelque-chose	PRON:1
1	quemmission	NOUN:1
1	quemque	SCONJ:1
1	queque	SCONJ:1
1	queques	DET:1
1	quer	ADP:1
1	querens	ADP:1
1	questa	X:1
1	questions.	NOUN:1
1	questiônne	VERB:1
1	queues-rouges	NOUN:1
1	queuque-z-uns	PRON:1
1	qui.	PRON:1
1	quibusdam	NOUN:1
1	quichna	DET:1
1	quickhatch	NOUN:1
1	quiescunt	NOUN:1
1	quil	ADP:1
1	quinaulds	PRON:1
1	quince	PRON:1
1	quinche	NOUN:1
1	quinquagone	NOUN:1
1	quinquetto	NOUN:1
1	quintant	VERB:1
1	quinte-et-quatorze	PRON:1
1	quintessenciel	ADJ:1
1	quintessentiel	ADJ:1
1	quinze-côtes	NOUN:1
1	quinze-vingts	NOUN:1
1	quittié	VERB:1
1	quière	NOUN:1
1	quiétise	NOUN:1
1	quod	ADJ:1
1	quodlibet	CCONJ:1
1	quoi-cela	PRON:1
1	quotidiè	NOUN:1
1	quoâ	ADJ:1
1	quum	X:1
1	quà	NOUN:1
1	quàm	ADP:1
1	quæ	X:1
1	quælibet	CCONJ:1
1	què'que	SCONJ:1
1	quèqu'bonne	DET:1
1	quèqu'façon	NOUN:1
1	quéqu'fois	ADV:1
1	quésaco	VERB:1
1	quêque	NOUN:1
1	r'avoir	VERB:1
1	r'gardant	NOUN:1
1	r'lâcher	VERB:1
1	r'montant	NOUN:1
1	r'mue	PRON:1
1	r'nidiu	NOUN:1
1	r'tournant	X:1
1	r'trouvé	ADV:1
1	r'trouvés	VERB:1
1	r'venir	NOUN:1
1	r'viennent	VERB:1
1	r'vir	NOUN:1
1	raa	VERB:1
1	rabbeler	VERB:1
1	rabbordé	VERB:1
1	rabbordée	VERB:1
1	rablés	VERB:1
1	rabonit	VERB:1
1	rabord	NOUN:1
1	rabouillage	NOUN:1
1	rabouille	VERB:1
1	rabouilloir	NOUN:1
1	rabouillée	VERB:1
1	rabuze	NOUN:1
1	raccoisant	VERB:1
1	raccoisé	VERB:1
1	raccola	CCONJ:1
1	raccoleurs	NOUN:1
1	raccolés	VERB:1
1	raccoons	NOUN:1
1	raccorni	VERB:1
1	raccornisse	VERB:1
1	raccornit	VERB:1
1	rachechecheter	VERB:1
1	racheuse	ADJ:1
1	racicots	NOUN:1
1	racionales	NOUN:1
1	racont'ra	VERB:1
1	racoon	NOUN:1
1	raddraber	VERB:1
1	raddraberons	NOUN:1
1	radjpoute	ADJ:1
1	radjpouts	NOUN:1
1	rafaler	VERB:1
1	rafalée	ADJ:1
1	rafistoleur	NOUN:1
1	ragage	NOUN:1
1	ragas	NOUN:1
1	ragatina	X:1
1	ragionati	NOUN:1
1	ragionato	NOUN:1
1	ragonder	VERB:1
1	ragondé	VERB:1
1	ragonter	VERB:1
1	raies-molubars	NOUN:1
1	raijon	NOUN:1
1	rail-way	NOUN:1
1	rails-ways	NOUN:1
1	railwayen	ADJ:1
1	railwayennes	ADJ:1
1	rallait	VERB:1
1	rallecs	NOUN:1
1	rallie-paper	ADP:1
1	ramassez-m'en	DET:1
1	rambourgs	NOUN:1
1	ramicelles	ADJ:1
1	ramicules	NOUN:1
1	ran	NOUN:1
1	rana	NOUN:1
1	rangune	ADP:1
1	ranine	NOUN:1
1	ranines	NOUN:1
1	rapaisez	VERB:1
1	rapatriage	NOUN:1
1	raphaélique	ADJ:1
1	raphaëlesques	ADJ:1
1	raphidie	VERB:1
1	rapiamus	NOUN:1
1	rapir	NOUN:1
1	rapit	VERB:1
1	rapp'lez	VERB:1
1	rappelerais	VERB:1
1	rapporte-m'en	ADP:1
1	rapporte-t'en	INTJ:1
1	rapportez-	ADV:1
1	rapprivoiser	NOUN:1
1	rapuit	VERB:1
1	raremente	ADJ:1
1	rarissimus	ADJ:1
1	rarotongiennes	ADJ:1
1	raspirons	VERB:1
1	rassades	NOUN:1
1	rasseoit	VERB:1
1	rassure-toi.	DET:1
1	rassénéra	VERB:1
1	rateurs	NOUN:1
1	rationaliste-idéaliste	ADJ:1
1	ratons-laveurs	NOUN:1
1	rats-castors	NOUN:1
1	rattelai	VERB:1
1	ratteler	VERB:1
1	rattelons	VERB:1
1	ravelania	NOUN:1
1	ravenalia	NOUN:1
1	ravenalias	NOUN:1
1	ravendia	NOUN:1
1	ravendsaras	NOUN:1
1	ravensara	NOUN:1
1	ravissamment	ADJ:1
1	ray	NOUN:1
1	rayo	NOUN:1
1	rayon.	DET:1
1	razibus	NOUN:1
1	raïot	NOUN:1
1	rdv.	X:1
1	reading-room	NOUN:1
1	reatum	VERB:1
1	rebadigeonner	VERB:1
1	rebadigeonné	VERB:1
1	rebaiser	VERB:1
1	rebalayé	VERB:1
1	rebarbes	NOUN:1
1	rebaronifia	VERB:1
1	rebarricada	VERB:1
1	rebarricadait	VERB:1
1	rebas	ADJ:1
1	rebaza	NOUN:1
1	rebel	NOUN:1
1	rebiffade	NOUN:1
1	reblacez	VERB:1
1	reblottir	VERB:1
1	rebont	VERB:1
1	rebosillo	NOUN:1
1	rebotté	VERB:1
1	rebourré	VERB:1
1	rebouteries	NOUN:1
1	rebraqua	VERB:1
1	rebrezendez	VERB:1
1	rebrider	VERB:1
1	rebroger	VERB:1
1	rebrossé	VERB:1
1	rebrouilles	PRON:1
1	rebrouillé	VERB:1
1	rebâtements	NOUN:1
1	rebède	ADP:1
1	rebéquer	VERB:1
1	recartez	VERB:1
1	receint	NOUN:1
1	rechaperonné	VERB:1
1	rechercheurs	NOUN:1
1	rechipperons	VERB:1
1	recipe	NOUN:1
1	recogneu	VERB:1
1	recognitifs	ADJ:1
1	recommençantes	ADJ:1
1	recomtifia	VERB:1
1	reconnaissue	VERB:1
1	reconsola	VERB:1
1	reconsole	VERB:1
1	reconsolerais	VERB:1
1	reconsolé	VERB:1
1	recordation	NOUN:1
1	recorillée	VERB:1
1	recostumer	VERB:1
1	recostumé	VERB:1
1	recravaté	VERB:1
1	recroisettées	VERB:1
1	recroyait	VERB:1
1	recte	NOUN:1
1	rectilisme	NOUN:1
1	recultivés	VERB:1
1	red	VERB:1
1	redeunt	VERB:1
1	redingotte	NOUN:1
1	redisparaissant	VERB:1
1	redébarqué	VERB:1
1	refasciné	VERB:1
1	refaufile	VERB:1
1	refenand	NOUN:1
1	refenez	VERB:1
1	referens	X:1
1	reffeille	VERB:1
1	refloraison	NOUN:1
1	reflorissait	VERB:1
1	refoir	VERB:1
1	refouleurs	NOUN:1
1	refrognés	VERB:1
1	refroidissants	ADJ:1
1	refronça	VERB:1
1	refrottait	VERB:1
1	refrottant	VERB:1
1	refrotté	VERB:1
1	refâche	VERB:1
1	regagnerSloughi-bay	NOUN:1
1	regalonner	VERB:1
1	reganter	VERB:1
1	regardez-moi.	DET:1
1	regardont	NOUN:1
1	regata	VERB:1
1	regiam	VERB:1
1	regicidis	ADP:1
1	reginae	VERB:1
1	regions	NOUN:1
1	registré	VERB:1
1	regno	VERB:1
1	regonnaissanze	VERB:1
1	regonni	VERB:1
1	regrave	VERB:1
1	regrette-pas	ADV:1
1	regriser	VERB:1
1	regulez	VERB:1
1	rehaler	NOUN:1
1	rehissées	VERB:1
1	reichsthalers	NOUN:1
1	rejeune	VERB:1
1	rejuchée	VERB:1
1	rejure	VERB:1
1	rejurer	VERB:1
1	relicher	VERB:1
1	religio	VERB:1
1	relâchante	ADJ:1
1	relèfe	VERB:1
1	remaroufler	NOUN:1
1	remaudire	NOUN:1
1	remaudit	VERB:1
1	rembarrantes	ADJ:1
1	rembraquer	VERB:1
1	remedde	VERB:1
1	remerciments	NOUN:1
1	reminiscetur	NOUN:1
1	remiseris	VERB:1
1	remisit	VERB:1
1	remitte	VERB:1
1	remittuntur	VERB:1
1	remonde	VERB:1
1	remoras	NOUN:1
1	remourir	VERB:1
1	rempoigner	VERB:1
1	rempublicam	VERB:1
1	remultiplie	VERB:1
1	remurmura	VERB:1
1	remègeur	NOUN:1
1	remégeaient	VERB:1
1	remégeuses	NOUN:1
1	remégeux	NOUN:1
1	remêlaient	NOUN:1
1	ren	NOUN:1
1	renard-de-cœur	NOUN:1
1	renarrait	VERB:1
1	renarrer	VERB:1
1	renaré	VERB:1
1	rencune	DET:1
1	rendu-conduit	VERB:1
1	rengrégement	NOUN:1
1	renidiu	NOUN:1
1	reniffle	VERB:1
1	rentenier	NOUN:1
1	renteu	NOUN:1
1	renti	VERB:1
1	rentrer-chez	DET:1
1	rents	NOUN:1
1	renverseur	NOUN:1
1	repalpait	VERB:1
1	repassionnerai	VERB:1
1	repassoir	NOUN:1
1	repelotonna	VERB:1
1	repentirez-pas	PRON:1
1	reperceuses	NOUN:1
1	reperchai	VERB:1
1	reperti	VERB:1
1	repigé	VERB:1
1	repondis	DET:1
1	reportiers	NOUN:1
1	reportérienne	ADJ:1
1	repprimer	VERB:1
1	reprocheuse	ADJ:1
1	reprojeté	VERB:1
1	reprêcha	VERB:1
1	repuiser	VERB:1
1	repunis	VERB:1
1	requested	VERB:1
1	requiescunt	VERB:1
1	requêde	NOUN:1
1	rereretirer	VERB:1
1	reries	NOUN:1
1	resatiné	VERB:1
1	resbectée	VERB:1
1	rescellâmes	VERB:1
1	reschte	NOUN:1
1	reschter	VERB:1
1	rescif	NOUN:1
1	resdant	NOUN:1
1	resde	NOUN:1
1	resderai	VERB:1
1	rese	VERB:1
1	resevent	NOUN:1
1	resiffla	DET:1
1	resisterant	VERB:1
1	resnes	NOUN:1
1	resonna	VERB:1
1	respectability	ADJ:1
1	respir	NOUN:1
1	respoc	X:1
1	ressemblés	VERB:1
1	resseux	ADJ:1
1	ressigne	VERB:1
1	rest	VERB:1
1	rest'ra	VERB:1
1	restauranti	X:1
1	reste-til	PRON:1
1	restituit	VERB:1
1	resuivit	VERB:1
1	resuçant	VERB:1
1	retineris	VERB:1
1	retintement	NOUN:1
1	retorquera	VERB:1
1	retoussa	VERB:1
1	retransplantée	VERB:1
1	retroufé	VERB:1
1	retrò	ADP:1
1	retua	VERB:1
1	retuer	NOUN:1
1	retuerai	VERB:1
1	return	NOUN:1
1	retusa	VERB:1
1	reusement	NOUN:1
1	reuyaliste	ADJ:1
1	rev'nant	VERB:1
1	revareva	NOUN:1
1	revengement	NOUN:1
1	revenger	VERB:1
1	revengeront	VERB:1
1	revengé	VERB:1
1	revieilli	VERB:1
1	revirade	NOUN:1
1	revisaient	VERB:1
1	revoilant	VERB:1
1	revoluta	VERB:1
1	revoluti	NOUN:1
1	revolvers-poignards	NOUN:1
1	revoussez	VERB:1
1	revérence	NOUN:1
1	rex	NOUN:1
1	reykir	VERB:1
1	rez-du-chaussée	NOUN:1
1	rezdoration	NOUN:1
1	reçoul	ADP:1
1	rhamazan	NOUN:1
1	rhetorum	NOUN:1
1	rheïta	NOUN:1
1	rhipiptères	NOUN:1
1	rhipsales	NOUN:1
1	rhiss	NOUN:1
1	rhodantes	NOUN:1
1	rhodymènes	NOUN:1
1	rhomboldes	NOUN:1
1	rhumatiques	ADJ:1
1	rhythmée	VERB:1
1	rhyzomes	NOUN:1
1	riant.	NOUN:1
1	riboter	VERB:1
1	ricanerie	NOUN:1
1	ricaneries	NOUN:1
1	riche.	DET:1
1	richeu	ADJ:1
1	ridendo	NOUN:1
1	ridente	VERB:1
1	ridi	VERB:1
1	riede	ADP:1
1	rien-du-tout	PRON:1
1	rienn	DET:1
1	rifle-bird	NOUN:1
1	rifleman	NOUN:1
1	riflemens	NOUN:1
1	rigissime	ADJ:1
1	rimailleries	NOUN:1
1	rimante	ADJ:1
1	rimedio	ADJ:1
1	rimu	NOUN:1
1	rinfordzando	NOUN:1
1	ringleets	NOUN:1
1	rio-nunez	DET:1
1	ripane	NOUN:1
1	ripette	DET:1
1	rir	VERB:1
1	ririe	NOUN:1
1	rise	NOUN:1
1	risorii	NOUN:1
1	risparamiare	X:1
1	rispettar	VERB:1
1	risus	NOUN:1
1	ritche	NOUN:1
1	ritiquille	NOUN:1
1	rives.	NOUN:1
1	rivolins	NOUN:1
1	rixdalers	NOUN:1
1	rixdallers	NOUN:1
1	rniette	DET:1
1	road-way	DET:1
1	robbage	NOUN:1
1	robe-de-chambre	NOUN:1
1	robe-redingote	NOUN:1
1	roberges	NOUN:1
1	robur	NOUN:1
1	rocaillés	ADJ:1
1	rocantin	NOUN:1
1	rochefide	NOUN:1
1	rockings-chairs	NOUN:1
1	roederer	VERB:1
1	rogome	NOUN:1
1	rogommeux	ADJ:1
1	rogueurs	NOUN:1
1	roi-Guillaume	NOUN:1
